,Datetime,Date,Year,Hour,Price,circulationpump,dishwasher,freezer,gridexport,gridimport,pv,washingmachine,dishwasher_dif,dishwasher_cost,washingmachine_dif,washingmachine_cost
7417,2016-11-05 01:00:00,2016-11-05 00:00:00,2016,1,73.54,342.25199999999995,48.721000000000004,-170.38,1525.22,-5749.08,9423.991,39.349000000000004,0.0,0.0,0.0,0.0
7418,2016-11-05 02:00:00,2016-11-05 00:00:00,2016,2,71.94,342.281,48.721000000000004,-170.38,1525.22,-5748.715,9423.991,39.349000000000004,0.0,0.0,0.0,0.0
7419,2016-11-05 03:00:00,2016-11-05 00:00:00,2016,3,71.08,342.31,48.721000000000004,-170.38,1525.22,-5748.47,9423.991,39.349000000000004,0.0,0.0,0.0,0.0
7420,2016-11-05 04:00:00,2016-11-05 00:00:00,2016,4,71.86,342.339,48.721000000000004,-170.38,1525.22,-5748.25,9423.991,39.349000000000004,0.0,0.0,0.0,0.0
7421,2016-11-05 05:00:00,2016-11-05 00:00:00,2016,5,73.0,342.36800000000005,48.721000000000004,-170.38,1525.22,-5748.06,9423.991,39.349000000000004,0.0,0.0,0.0,0.0
7422,2016-11-05 06:00:00,2016-11-05 00:00:00,2016,6,74.04,342.397,48.721000000000004,-170.38,1525.22,-5747.88,9423.991,39.349000000000004,0.0,0.0,0.0,0.0
7423,2016-11-05 07:00:00,2016-11-05 00:00:00,2016,7,77.92,342.43,48.721000000000004,-170.38,1525.22,-5747.63,9423.991,39.349000000000004,0.0,0.0,0.0,0.0
7424,2016-11-05 08:00:00,2016-11-05 00:00:00,2016,8,79.78,342.464,48.721000000000004,-170.38,1525.22,-5747.11,9424.125,39.349000000000004,0.0,0.0,0.0,0.0
7425,2016-11-05 09:00:00,2016-11-05 00:00:00,2016,9,82.32,342.49199999999996,48.721000000000004,-170.38,1525.25,-5747.02,9424.666,39.349000000000004,0.0,0.0,0.0,0.0
7426,2016-11-05 10:00:00,2016-11-05 00:00:00,2016,10,89.58,342.519,48.721000000000004,-170.38,1525.26,-5746.78,9425.021,39.349000000000004,0.0,0.0,0.0,0.0
7427,2016-11-05 11:00:00,2016-11-05 00:00:00,2016,11,93.08,342.54699999999997,48.721000000000004,-170.38,1525.26,-5746.54,9425.45,39.349000000000004,0.0,0.0,0.0,0.0
7428,2016-11-05 12:00:00,2016-11-05 00:00:00,2016,12,81.6,342.575,48.721000000000004,-170.38,1525.26,-5746.38,9425.81,39.349000000000004,0.0,0.0,0.0,0.0
7429,2016-11-05 13:00:00,2016-11-05 00:00:00,2016,13,78.7,342.602,48.721000000000004,-170.38,1525.27,-5746.36,9426.655,39.349000000000004,0.0,0.0,0.0,0.0
7430,2016-11-05 14:00:00,2016-11-05 00:00:00,2016,14,77.76,342.63,48.721000000000004,-170.38,1525.27,-5746.33,9427.421,39.349000000000004,0.0,0.0,0.0,0.0
7431,2016-11-05 15:00:00,2016-11-05 00:00:00,2016,15,85.3,342.657,48.721000000000004,-170.38,1525.27,-5746.27,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7432,2016-11-05 16:00:00,2016-11-05 00:00:00,2016,16,96.2,342.685,48.721000000000004,-170.38,1525.27,-5745.735,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7433,2016-11-05 17:00:00,2016-11-05 00:00:00,2016,17,89.56,342.713,48.721000000000004,-170.38,1525.27,-5744.54,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7434,2016-11-05 18:00:00,2016-11-05 00:00:00,2016,18,81.82,342.74199999999996,48.721000000000004,-170.38,1525.27,-5742.675,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7435,2016-11-05 19:00:00,2016-11-05 00:00:00,2016,19,74.14,342.80800000000005,48.721000000000004,-170.38,1525.27,-5741.585,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7436,2016-11-05 20:00:00,2016-11-05 00:00:00,2016,20,68.64,342.89099999999996,48.721000000000004,-170.38,1525.27,-5740.525,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7437,2016-11-05 21:00:00,2016-11-05 00:00:00,2016,21,65.42,342.972,48.721000000000004,-170.38,1525.27,-5739.745,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7438,2016-11-05 22:00:00,2016-11-05 00:00:00,2016,22,59.88,343.05300000000005,48.721000000000004,-170.38,1525.27,-5739.265,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7439,2016-11-05 23:00:00,2016-11-05 00:00:00,2016,23,64.46,343.134,48.721000000000004,-170.38,1525.27,-5738.805,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7440,2016-11-06 00:00:00,2016-11-06 00:00:00,2016,0,55.56,343.176,48.721000000000004,-170.38,1525.27,-5738.375,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7441,2016-11-06 01:00:00,2016-11-06 00:00:00,2016,1,55.9,343.204,48.721000000000004,-170.38,1525.27,-5737.965,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7442,2016-11-06 02:00:00,2016-11-06 00:00:00,2016,2,50.06,343.23199999999997,48.721000000000004,-170.38,1525.27,-5737.495,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7443,2016-11-06 03:00:00,2016-11-06 00:00:00,2016,3,60.2,343.26099999999997,48.721000000000004,-170.38,1525.27,-5737.21,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7444,2016-11-06 04:00:00,2016-11-06 00:00:00,2016,4,59.64,343.289,48.721000000000004,-170.38,1525.27,-5737.01,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7445,2016-11-06 05:00:00,2016-11-06 00:00:00,2016,5,61.78,343.31699999999995,48.721000000000004,-170.38,1525.27,-5736.78,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7446,2016-11-06 06:00:00,2016-11-06 00:00:00,2016,6,61.76,343.345,48.721000000000004,-170.38,1525.27,-5736.54,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7447,2016-11-06 07:00:00,2016-11-06 00:00:00,2016,7,67.62,343.37300000000005,48.721000000000004,-170.38,1525.27,-5736.35,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7448,2016-11-06 08:00:00,2016-11-06 00:00:00,2016,8,74.04,343.401,48.721000000000004,-170.38,1525.27,-5736.15,9427.64,39.349000000000004,0.0,0.0,0.0,0.0
7449,2016-11-06 09:00:00,2016-11-06 00:00:00,2016,9,75.86,343.42800000000005,48.721000000000004,-170.38,1525.28,-5735.97,9427.761,39.349000000000004,0.0,0.0,0.0,0.0
7450,2016-11-06 10:00:00,2016-11-06 00:00:00,2016,10,83.16,343.455,48.721000000000004,-170.38,1525.29,-5735.88,9427.921,39.349000000000004,0.0,0.0,0.0,0.0
7451,2016-11-06 11:00:00,2016-11-06 00:00:00,2016,11,77.88,343.50300000000004,48.721000000000004,-170.38,1525.29,-5735.46,9428.12,39.349000000000004,0.0,0.0,0.0,0.0
7452,2016-11-06 12:00:00,2016-11-06 00:00:00,2016,12,74.14,343.58,48.721000000000004,-170.38,1525.31,-5734.85,9428.426,39.349000000000004,0.0,0.0,0.0,0.0
7453,2016-11-06 13:00:00,2016-11-06 00:00:00,2016,13,74.18,343.66,48.721000000000004,-170.38,1525.34,-5734.025,9428.846,39.349000000000004,0.0,0.0,0.0,0.0
7454,2016-11-06 14:00:00,2016-11-06 00:00:00,2016,14,74.0,343.708,48.721000000000004,-170.38,1525.34,-5733.195,9429.725,39.349000000000004,0.0,0.0,0.0,0.0
7455,2016-11-06 15:00:00,2016-11-06 00:00:00,2016,15,79.0,343.736,48.721000000000004,-170.38,1525.34,-5732.655,9430.14,39.349000000000004,0.0,0.0,0.0,0.0
7456,2016-11-06 16:00:00,2016-11-06 00:00:00,2016,16,97.02,343.76599999999996,48.721000000000004,-170.38,1525.34,-5731.02,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7457,2016-11-06 17:00:00,2016-11-06 00:00:00,2016,17,95.92,343.846,48.721000000000004,-170.38,1525.34,-5729.6,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7458,2016-11-06 18:00:00,2016-11-06 00:00:00,2016,18,86.54,343.93,48.721000000000004,-170.38,1525.34,-5728.25,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7459,2016-11-06 19:00:00,2016-11-06 00:00:00,2016,19,74.1,344.01,48.721000000000004,-170.38,1525.34,-5726.81,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7460,2016-11-06 20:00:00,2016-11-06 00:00:00,2016,20,72.0,344.09,48.721000000000004,-170.38,1525.34,-5725.5,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7461,2016-11-06 21:00:00,2016-11-06 00:00:00,2016,21,66.66,344.17,48.721000000000004,-170.38,1525.34,-5724.23,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7462,2016-11-06 22:00:00,2016-11-06 00:00:00,2016,22,60.46,344.224,48.721000000000004,-170.38,1525.34,-5722.965,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7463,2016-11-06 23:00:00,2016-11-06 00:00:00,2016,23,21.44,344.25300000000004,48.721000000000004,-170.38,1525.34,-5722.12,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7464,2016-11-07 00:00:00,2016-11-07 00:00:00,2016,0,27.22,344.32199999999995,48.721000000000004,-170.38,1525.34,-5720.985,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7465,2016-11-07 01:00:00,2016-11-07 00:00:00,2016,1,27.38,344.404,48.721000000000004,-170.38,1525.34,-5720.325,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7466,2016-11-07 02:00:00,2016-11-07 00:00:00,2016,2,25.2,344.467,48.721000000000004,-170.38,1525.34,-5720.095,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7467,2016-11-07 03:00:00,2016-11-07 00:00:00,2016,3,23.88,344.495,48.721000000000004,-170.38,1525.34,-5719.84,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7468,2016-11-07 04:00:00,2016-11-07 00:00:00,2016,4,31.64,344.523,48.721000000000004,-170.38,1525.34,-5719.64,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7469,2016-11-07 05:00:00,2016-11-07 00:00:00,2016,5,66.04,344.551,48.721000000000004,-170.38,1525.34,-5719.425,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7470,2016-11-07 06:00:00,2016-11-07 00:00:00,2016,6,81.62,344.579,48.721000000000004,-170.38,1525.34,-5719.1,9430.161,39.349000000000004,0.0,0.0,0.0,0.0
7471,2016-11-07 07:00:00,2016-11-07 00:00:00,2016,7,76.02,344.605,48.721000000000004,-170.38,1525.34,-5718.765,9430.171,39.349000000000004,0.0,0.0,0.0,0.0
7472,2016-11-07 08:00:00,2016-11-07 00:00:00,2016,8,76.14,344.67800000000005,48.721000000000004,-170.38,1525.35,-5718.3,9430.62,39.349000000000004,0.0,0.0,0.0,0.0
7473,2016-11-07 09:00:00,2016-11-07 00:00:00,2016,9,79.86,344.75699999999995,48.721000000000004,-170.38,1525.39,-5718.25,9431.875,39.349000000000004,0.0,0.0,0.0,0.0
7474,2016-11-07 10:00:00,2016-11-07 00:00:00,2016,10,79.96,344.835,48.721000000000004,-170.38,1525.4,-5718.22,9432.575,39.349000000000004,0.0,0.0,0.0,0.0
7475,2016-11-07 11:00:00,2016-11-07 00:00:00,2016,11,83.52,344.874,48.721000000000004,-170.38,1525.41,-5718.2,9434.29,39.349000000000004,0.0,0.0,0.0,0.0
7476,2016-11-07 12:00:00,2016-11-07 00:00:00,2016,12,85.34,344.902,48.721000000000004,-170.38,1525.42,-5718.18,9435.506,39.349000000000004,0.0,0.0,0.0,0.0
7477,2016-11-07 13:00:00,2016-11-07 00:00:00,2016,13,93.8,344.963,48.721000000000004,-170.38,1525.575,-5718.02,9438.21,39.349000000000004,0.0,0.0,0.0,0.0
7478,2016-11-07 14:00:00,2016-11-07 00:00:00,2016,14,106.06,345.00300000000004,48.721000000000004,-170.38,1525.61,-5717.98,9439.341,39.349000000000004,0.0,0.0,0.0,0.0
7479,2016-11-07 15:00:00,2016-11-07 00:00:00,2016,15,116.9,345.08099999999996,48.721000000000004,-170.38,1525.68,-5717.94,9439.87,39.349000000000004,0.0,0.0,0.0,0.0
7480,2016-11-07 16:00:00,2016-11-07 00:00:00,2016,16,139.66,345.16,48.721000000000004,-170.38,1525.71,-5717.795,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7481,2016-11-07 17:00:00,2016-11-07 00:00:00,2016,17,131.88,345.191,48.721000000000004,-170.38,1525.71,-5717.225,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7482,2016-11-07 18:00:00,2016-11-07 00:00:00,2016,18,119.86,345.217,48.721000000000004,-170.38,1525.71,-5716.33,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7483,2016-11-07 19:00:00,2016-11-07 00:00:00,2016,19,99.98,345.24800000000005,48.721000000000004,-170.38,1525.71,-5715.15,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7484,2016-11-07 20:00:00,2016-11-07 00:00:00,2016,20,75.7,345.329,48.721000000000004,-170.38,1525.71,-5714.125,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7485,2016-11-07 21:00:00,2016-11-07 00:00:00,2016,21,79.4,345.408,48.721000000000004,-170.38,1525.71,-5713.385,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7486,2016-11-07 22:00:00,2016-11-07 00:00:00,2016,22,76.1,345.477,48.721000000000004,-170.38,1525.71,-5712.58,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7487,2016-11-07 23:00:00,2016-11-07 00:00:00,2016,23,74.94,345.506,48.721000000000004,-170.38,1525.71,-5711.805,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7488,2016-11-08 00:00:00,2016-11-08 00:00:00,2016,0,73.3,345.534,48.721000000000004,-170.38,1525.71,-5711.345,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7489,2016-11-08 01:00:00,2016-11-08 00:00:00,2016,1,72.18,345.56199999999995,48.721000000000004,-170.38,1525.71,-5710.925,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7490,2016-11-08 02:00:00,2016-11-08 00:00:00,2016,2,72.34,345.63599999999997,48.721000000000004,-170.38,1525.71,-5710.55,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7491,2016-11-08 03:00:00,2016-11-08 00:00:00,2016,3,74.26,345.717,48.721000000000004,-170.38,1525.71,-5710.28,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7492,2016-11-08 04:00:00,2016-11-08 00:00:00,2016,4,74.34,345.781,48.721000000000004,-170.38,1525.71,-5710.01,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7493,2016-11-08 05:00:00,2016-11-08 00:00:00,2016,5,93.54,345.80800000000005,48.721000000000004,-170.38,1525.71,-5709.77,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7494,2016-11-08 06:00:00,2016-11-08 00:00:00,2016,6,123.3,345.835,48.721000000000004,-170.38,1525.71,-5709.53,9440.03,39.349000000000004,0.0,0.0,0.0,0.0
7495,2016-11-08 07:00:00,2016-11-08 00:00:00,2016,7,129.28,345.861,48.721000000000004,-170.38,1525.71,-5709.36,9440.086,39.349000000000004,0.0,0.0,0.0,0.0
7496,2016-11-08 08:00:00,2016-11-08 00:00:00,2016,8,127.78,345.911,48.721000000000004,-170.38,1525.73,-5709.06,9440.9,39.349000000000004,0.0,0.0,0.0,0.0
7497,2016-11-08 09:00:00,2016-11-08 00:00:00,2016,9,117.94,345.99,48.721000000000004,-170.38,1525.76,-5708.98,9442.26,39.349000000000004,0.0,0.0,0.0,0.0
7498,2016-11-08 10:00:00,2016-11-08 00:00:00,2016,10,117.98,346.06800000000004,48.721000000000004,-170.38,1525.79,-5708.95,9443.91,39.349000000000004,0.0,0.0,0.0,0.0
7499,2016-11-08 11:00:00,2016-11-08 00:00:00,2016,11,116.94,346.131,48.721000000000004,-170.38,1525.8,-5708.92,9446.136,39.349000000000004,0.0,0.0,0.0,0.0
7500,2016-11-08 12:00:00,2016-11-08 00:00:00,2016,12,117.88,346.16,48.721000000000004,-170.38,1525.98,-5708.67,9448.66,39.349000000000004,0.0,0.0,0.0,0.0
7501,2016-11-08 13:00:00,2016-11-08 00:00:00,2016,13,124.26,346.213,48.721000000000004,-170.38,1526.03,-5708.61,9451.45,39.349000000000004,0.0,0.0,0.0,0.0
7502,2016-11-08 14:00:00,2016-11-08 00:00:00,2016,14,135.82,346.279,48.721000000000004,-170.38,1526.08,-5708.56,9452.205,39.349000000000004,0.0,0.0,0.0,0.0
7503,2016-11-08 15:00:00,2016-11-08 00:00:00,2016,15,169.84,346.35900000000004,48.721000000000004,-170.38,1526.14,-5708.51,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7504,2016-11-08 16:00:00,2016-11-08 00:00:00,2016,16,209.92,346.416,48.721000000000004,-170.38,1526.16,-5707.72,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7505,2016-11-08 17:00:00,2016-11-08 00:00:00,2016,17,140.06,346.467,48.721000000000004,-170.38,1526.16,-5706.22,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7506,2016-11-08 18:00:00,2016-11-08 00:00:00,2016,18,112.86,346.545,48.721000000000004,-170.38,1526.16,-5705.375,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7507,2016-11-08 19:00:00,2016-11-08 00:00:00,2016,19,88.3,346.62300000000005,48.721000000000004,-170.38,1526.16,-5704.705,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7508,2016-11-08 20:00:00,2016-11-08 00:00:00,2016,20,84.9,346.66900000000004,48.721000000000004,-170.38,1526.16,-5703.88,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7509,2016-11-08 21:00:00,2016-11-08 00:00:00,2016,21,80.0,346.69699999999995,48.721000000000004,-170.38,1526.16,-5703.115,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7510,2016-11-08 22:00:00,2016-11-08 00:00:00,2016,22,71.96,346.726,48.721000000000004,-170.38,1526.16,-5702.38,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7511,2016-11-08 23:00:00,2016-11-08 00:00:00,2016,23,71.2,346.79400000000004,48.721000000000004,-170.38,1526.16,-5701.12,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7512,2016-11-09 00:00:00,2016-11-09 00:00:00,2016,0,66.76,346.87300000000005,48.721000000000004,-170.38,1526.16,-5700.365,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7513,2016-11-09 01:00:00,2016-11-09 00:00:00,2016,1,62.92,346.954,48.721000000000004,-170.38,1526.16,-5699.785,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7514,2016-11-09 02:00:00,2016-11-09 00:00:00,2016,2,62.96,346.98800000000006,48.721000000000004,-170.38,1526.16,-5699.14,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7515,2016-11-09 03:00:00,2016-11-09 00:00:00,2016,3,68.46,347.01599999999996,48.721000000000004,-170.38,1526.16,-5698.69,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7516,2016-11-09 04:00:00,2016-11-09 00:00:00,2016,4,71.54,347.043,48.721000000000004,-170.38,1526.16,-5698.35,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7517,2016-11-09 05:00:00,2016-11-09 00:00:00,2016,5,79.54,347.07099999999997,48.721000000000004,-170.38,1526.16,-5698.105,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7518,2016-11-09 06:00:00,2016-11-09 00:00:00,2016,6,110.4,347.13300000000004,48.721000000000004,-170.38,1526.16,-5697.505,9452.31,39.349000000000004,0.0,0.0,0.0,0.0
7519,2016-11-09 07:00:00,2016-11-09 00:00:00,2016,7,110.4,347.21,48.721000000000004,-170.38,1526.16,-5697.25,9452.331,39.349000000000004,0.0,0.0,0.0,0.0
7520,2016-11-09 08:00:00,2016-11-09 00:00:00,2016,8,109.92,347.288,48.721000000000004,-170.38,1526.17,-5697.24,9452.756,39.349000000000004,0.0,0.0,0.0,0.0
7521,2016-11-09 09:00:00,2016-11-09 00:00:00,2016,9,99.44,347.324,48.721000000000004,-170.38,1526.2,-5697.18,9454.101,39.349000000000004,0.0,0.0,0.0,0.0
7522,2016-11-09 10:00:00,2016-11-09 00:00:00,2016,10,113.84,347.351,48.721000000000004,-170.38,1526.24,-5697.15,9455.521,39.349000000000004,0.001999999999995339,0.0002276799999994694,2.6469999999999985,0.3013344799999998
7523,2016-11-09 11:00:00,2016-11-09 00:00:00,2016,11,111.64,347.37800000000004,48.723,-169.037,1526.26,-5697.11,9456.516,41.996,0.003999999999997783,0.0004465599999997525,0.0,0.0
7524,2016-11-09 12:00:00,2016-11-09 00:00:00,2016,12,111.16,347.407,48.727,-169.035,1526.45,-5696.98,9457.455,41.996,0.03900000000000858,0.004335240000000954,0.0,0.0
7525,2016-11-09 13:00:00,2016-11-09 00:00:00,2016,13,108.56,347.436,48.766000000000005,-168.995,1526.51,-5696.93,9458.455,41.996,0.013999999999995794,0.0015198399999995433,0.0,0.0
7526,2016-11-09 14:00:00,2016-11-09 00:00:00,2016,14,110.16,347.491,48.78,-168.993,1526.55,-5696.88,9458.945,41.996,0.011000000000002785,0.001211760000000307,0.0,0.0
7527,2016-11-09 15:00:00,2016-11-09 00:00:00,2016,15,124.42,347.57,48.791000000000004,-168.99099999999999,1526.57,-5696.85,9459.2,41.996,0.0,0.0,0.0,0.0
7528,2016-11-09 16:00:00,2016-11-09 00:00:00,2016,16,156.88,347.649,48.791000000000004,-168.988,1526.57,-5696.84,9459.2,41.996,0.0,0.0,0.0,0.0
7529,2016-11-09 17:00:00,2016-11-09 00:00:00,2016,17,121.86,347.686,48.791000000000004,-168.986,1526.58,-5696.49,9459.2,41.996,0.0009999999999976694,0.00012185999999971601,0.0,0.0
7530,2016-11-09 18:00:00,2016-11-09 00:00:00,2016,18,117.0,347.714,48.792,-168.983,1526.58,-5695.665,9459.2,41.996,0.0,0.0,0.0,0.0
7531,2016-11-09 19:00:00,2016-11-09 00:00:00,2016,19,96.44,347.793,48.792,-168.981,1526.58,-5694.745,9459.2,41.996,0.0,0.0,0.0,0.0
7532,2016-11-09 20:00:00,2016-11-09 00:00:00,2016,20,81.7,347.87300000000005,48.792,-168.97799999999998,1526.58,-5694.025,9459.2,41.996,0.0,0.0,0.0,0.0
7533,2016-11-09 21:00:00,2016-11-09 00:00:00,2016,21,79.0,347.93300000000005,48.792,-168.976,1526.58,-5693.165,9459.2,41.996,0.0,0.0,0.0,0.0
7534,2016-11-09 22:00:00,2016-11-09 00:00:00,2016,22,72.2,347.96,48.792,-168.97299999999998,1526.58,-5692.16,9459.2,41.996,0.0009999999999976694,7.219999999983174e-05,0.06799999999999073,0.004909599999999331
7535,2016-11-09 23:00:00,2016-11-09 00:00:00,2016,23,67.06,347.99,48.793,-168.97099999999998,1526.58,-5691.145,9459.2,42.06399999999999,0.0,0.0,0.004000000000011994,0.00026824000000080436
7536,2016-11-10 00:00:00,2016-11-10 00:00:00,2016,0,65.9,348.01800000000003,48.793,-168.968,1526.58,-5690.21,9459.2,42.068000000000005,0.0,0.0,0.0,0.0
7537,2016-11-10 01:00:00,2016-11-10 00:00:00,2016,1,63.38,348.09,48.793,-168.96599999999998,1526.58,-5689.6,9459.2,42.068000000000005,0.0,0.0,0.0,0.0
7538,2016-11-10 02:00:00,2016-11-10 00:00:00,2016,2,66.4,348.17,48.793,-168.963,1526.58,-5689.315,9459.2,42.068000000000005,0.0009999999999976694,6.639999999984524e-05,0.0,0.0
7539,2016-11-10 03:00:00,2016-11-10 00:00:00,2016,3,67.06,348.235,48.794,-168.96,1526.58,-5689.03,9459.2,42.068000000000005,0.0,0.0,0.0,0.0
7540,2016-11-10 04:00:00,2016-11-10 00:00:00,2016,4,70.0,348.26199999999994,48.794,-168.958,1526.58,-5688.85,9459.2,42.068000000000005,0.0,0.0,0.0,0.0
7541,2016-11-10 05:00:00,2016-11-10 00:00:00,2016,5,82.96,348.289,48.794,-168.955,1526.58,-5688.62,9459.2,42.068000000000005,0.019000000000005457,0.0015762400000004526,0.0,0.0
7542,2016-11-10 06:00:00,2016-11-10 00:00:00,2016,6,100.74,348.316,48.813,-168.953,1526.58,-5688.355,9459.2,42.068000000000005,0.0309999999999917,0.0031229399999991637,0.0,0.0
7543,2016-11-10 07:00:00,2016-11-10 00:00:00,2016,7,117.82,348.343,48.843999999999994,-168.942,1526.58,-5688.115,9459.2,42.068000000000005,0.014000000000010004,0.0016494800000011788,0.0,0.0
7544,2016-11-10 08:00:00,2016-11-10 00:00:00,2016,8,119.96,348.408,48.858000000000004,-168.921,1526.58,-5687.365,9459.496,42.068000000000005,0.05099999999999483,0.006117959999999379,0.0,0.0
7545,2016-11-10 09:00:00,2016-11-10 00:00:00,2016,9,117.04,348.48800000000006,48.909,-168.919,1526.89,-5687.3,9461.155,42.068000000000005,0.029000000000003467,0.003394160000000406,0.0,0.0
7546,2016-11-10 10:00:00,2016-11-10 00:00:00,2016,10,119.86,348.566,48.938,-168.916,1526.925,-5687.21,9462.425,42.068000000000005,0.013999999999995794,0.0016780399999994958,0.0,0.0
7547,2016-11-10 11:00:00,2016-11-10 00:00:00,2016,11,122.2,348.645,48.952,-168.91400000000002,1526.96,-5687.17,9467.766,42.068000000000005,0.01300000000000523,0.0015886000000006392,0.15699999999999648,0.01918539999999957
7548,2016-11-10 12:00:00,2016-11-10 00:00:00,2016,12,130.02,348.67400000000004,48.965,-168.91099999999997,1527.08,-5687.05,9469.521,42.225,0.0,0.0,0.0,0.0
7549,2016-11-10 13:00:00,2016-11-10 00:00:00,2016,13,126.48,348.70099999999996,48.965,-168.852,1527.09,-5687.03,9470.81,42.225,0.026999999999993918,0.0034149599999992305,0.0,0.0
7550,2016-11-10 14:00:00,2016-11-10 00:00:00,2016,14,130.16,348.76099999999997,48.992,-168.84900000000002,1527.13,-5686.98,9471.19,42.225,0.029000000000003467,0.0037746400000004516,0.0,0.0
7551,2016-11-10 15:00:00,2016-11-10 00:00:00,2016,15,126.16,348.84,49.021,-168.847,1527.15,-5686.945,9471.229,42.225,0.013999999999995794,0.0017662399999994695,0.0,0.0
7552,2016-11-10 16:00:00,2016-11-10 00:00:00,2016,16,196.3,348.91900000000004,49.035,-168.827,1527.17,-5686.7,9471.229,42.225,0.0010000000000047748,0.00019630000000093732,0.0,0.0
7553,2016-11-10 17:00:00,2016-11-10 00:00:00,2016,17,135.74,348.954,49.036,-168.825,1527.17,-5685.875,9471.229,42.225,0.0,0.0,0.0,0.0
7554,2016-11-10 18:00:00,2016-11-10 00:00:00,2016,18,120.48,349.01599999999996,49.036,-168.822,1527.17,-5684.72,9471.229,42.225,0.0009999999999976694,0.00012047999999971922,0.0,0.0
7555,2016-11-10 19:00:00,2016-11-10 00:00:00,2016,19,100.78,349.094,49.037,-168.75799999999998,1527.17,-5683.64,9471.229,42.225,0.0,0.0,0.0,0.0
7556,2016-11-10 20:00:00,2016-11-10 00:00:00,2016,20,83.92,349.161,49.037,-168.735,1527.17,-5682.605,9471.229,42.225,0.0,0.0,0.0,0.0
7557,2016-11-10 21:00:00,2016-11-10 00:00:00,2016,21,79.44,349.189,49.037,-168.733,1527.17,-5681.63,9471.229,42.225,0.0,0.0,0.0,0.0
7558,2016-11-10 22:00:00,2016-11-10 00:00:00,2016,22,75.52,349.217,49.037,-168.73,1527.17,-5680.72,9471.229,42.225,0.0010000000000047748,7.552000000036059e-05,0.0,0.0
7559,2016-11-10 23:00:00,2016-11-10 00:00:00,2016,23,74.14,349.27,49.038000000000004,-168.71,1527.17,-5679.51,9471.229,42.225,0.0,0.0,0.0,0.0
